Date,ZIP Code,Model Year,Fuel,Make,Duty,Vehicles,ZIP,latitude,longitude
12/31/2023,91411,2020,Battery Electric,TESLA,Light,14,91411,34.1785171,-118.4596299
12/31/2023,90057,2020,Battery Electric,OTHER/UNK,Light,26,90057,34.0620568,-118.2770492
12/31/2023,90605,2017,Battery Electric,OTHER/UNK,Light,19,90605,33.9520628,-118.0208881
12/31/2023,90040,2013,Battery Electric,OTHER/UNK,Light,2,90040,33.9931665,-118.1489007
12/31/2023,91040,2017,Battery Electric,OTHER/UNK,Light,15,91040,34.2586303,-118.3346126
12/31/2023,90039,2018,Battery Electric,TESLA,Light,66,90039,34.1124562,-118.261548
12/31/2023,91010,2018,Battery Electric,OTHER/UNK,Light,8,91010,34.1411345,-117.9591773
12/31/2023,90020,2019,Battery Electric,OTHER/UNK,Light,10,90020,34.0663822,-118.3098315
12/31/2023,91006,2022,Battery Electric,TESLA,Light,357,91006,34.1351722,-118.0266625
12/31/2023,90011,2014,Battery Electric,OTHER/UNK,Light,4,90011,34.0069108,-118.2585708
12/31/2023,90623,2014,Battery Electric,OTHER/UNK,Light,6,90623,33.8503602,-118.0408728
12/31/2023,90222,2016,Battery Electric,OTHER/UNK,Light,4,90222,33.9120938,-118.2372336
12/31/2023,90021,2018,Battery Electric,OTHER/UNK,Light,14,90021,34.0290795,-118.2389067
12/31/2023,90301,2020,Battery Electric,OTHER/UNK,Light,21,90301,33.9564643,-118.3586812
12/31/2023,91754,2021,Battery Electric,TESLA,Light,113,91754,34.0509981,-118.1444993
12/31/2023,90042,2023,Battery Electric,OTHER/UNK,Light,96,90042,34.1147494,-118.1919645
12/31/2023,91502,2023,Battery Electric,OTHER/UNK,Light,42,91502,34.1768368,-118.3093604
12/31/2023,90077,2022,Battery Electric,OTHER/UNK,Light,45,90077,34.1054039,-118.4559539
12/31/2023,91746,2022,Battery Electric,TESLA,Light,50,91746,34.0439099,-117.987809
12/31/2023,90405,2023,Battery Electric,TESLA,Light,270,90405,34.0110566,-118.4722614
12/31/2023,90277,2012,Battery Electric,OTHER/UNK,Light,7,90277,33.8296245,-118.3871662
12/31/2023,90505,2011,Battery Electric,OTHER/UNK,Light,2,90505,33.8090206,-118.3477571
12/31/2023,90004,2023,Battery Electric,OTHER/UNK,Light,108,90004,34.0762187,-118.3109634
12/31/2023,91405,2023,Battery Electric,OTHER/UNK,Light,69,91405,34.2015494,-118.4487208
12/31/2023,90808,2019,Battery Electric,OTHER/UNK,Light,33,90808,33.8240614,-118.1123209
12/31/2023,91770,2020,Battery Electric,OTHER/UNK,Light,4,91770,34.0639147,-118.08359
12/31/2023,91316,2020,Battery Electric,OTHER/UNK,Light,20,91316,34.1583267,-118.5165848
12/31/2023,91745,2023,Battery Electric,HYUNDAI,Light,25,91745,33.9992497,-117.9722519
12/31/2023,91746,2023,Battery Electric,OTHER/UNK,Light,56,91746,34.0439099,-117.987809
12/31/2023,91101,2024,Battery Electric,OTHER/UNK,Light,10,91101,34.1467715,-118.1389217
12/31/2023,90755,2019,Battery Electric,OTHER/UNK,Light,15,90755,33.8027151,-118.1674577
12/31/2023,90041,2024,Battery Electric,OTHER/UNK,Light,22,90041,34.137546,-118.2074407
12/31/2023,91780,2022,Battery Electric,KIA,Light,11,91780,34.1015089,-118.0558587
12/31/2023,91401,2022,Battery Electric,KIA,Light,14,91401,34.178044,-118.4318859
12/31/2023,91803,2016,Battery Electric,OTHER/UNK,Light,15,91803,34.0748784,-118.1462429
12/31/2023,91214,2016,Battery Electric,OTHER/UNK,Light,21,91214,34.2375495,-118.2478097
12/31/2023,90745,2018,Battery Electric,OTHER/UNK,Light,19,90745,33.8211807,-118.2646029
12/31/2023,91501,2021,Battery Electric,OTHER/UNK,Light,18,91501,34.1947627,-118.2943134
12/31/2023,90280,2023,Battery Electric,OTHER/UNK,Light,57,90280,33.9445044,-118.1925053
12/31/2023,90703,2023,Battery Electric,MERCEDES-BENZ,Light,40,90703,33.8679584,-118.0687317
12/31/2023,91601,2022,Battery Electric,OTHER/UNK,Light,54,91601,34.1682712,-118.3722557
12/31/2023,90045,2024,Battery Electric,OTHER/UNK,Light,18,90045,33.9530094,-118.4002981
12/31/2023,90292,2024,Battery Electric,AUDI,Light,11,90292,33.977027,-118.4496027
12/31/2023,90010,2024,Battery Electric,OTHER/UNK,Light,4,90010,34.0620783,-118.3131861
12/31/2023,90056,2024,Battery Electric,OTHER/UNK,Light,5,90056,33.9935808,-118.3688386
12/31/2023,90018,2024,Battery Electric,OTHER/UNK,Light,4,90018,34.028632,-118.3173467
12/31/2023,90249,2022,Battery Electric,OTHER/UNK,Light,37,90249,33.9015151,-118.3170646
12/31/2023,91732,2024,Battery Electric,OTHER/UNK,Light,7,91732,34.0724071,-118.0145239
12/31/2023,90212,2024,Battery Electric,OTHER/UNK,Light,20,90212,34.0621605,-118.4018817
12/31/2023,91042,2014,Battery Electric,OTHER/UNK,Light,5,91042,34.306863,-118.2570043
12/31/2023,90201,2024,Battery Electric,OTHER/UNK,Light,8,90201,33.9711193,-118.1709231
12/31/2023,90670,2019,Battery Electric,OTHER/UNK,Light,5,90670,33.9328315,-118.0626132
12/31/2023,90049,2023,Battery Electric,PORSCHE,Light,24,90049,34.0874991,-118.4897746
12/31/2023,90277,2020,Battery Electric,OTHER/UNK,Light,24,90277,33.8296245,-118.3871662
12/31/2023,91506,2016,Battery Electric,OTHER/UNK,Light,12,91506,34.1713096,-118.3238268
12/31/2023,90066,2019,Battery Electric,OTHER/UNK,Light,53,90066,34.0016696,-118.4310061
12/31/2023,90066,2023,Battery Electric,OTHER/UNK,Light,137,90066,34.0016696,-118.4310061
12/31/2023,90808,2023,Battery Electric,OTHER/UNK,Light,91,90808,33.8240614,-118.1123209
12/31/2023,90031,2018,Battery Electric,OTHER/UNK,Heavy,1,90031,34.0812331,-118.2108252
12/31/2023,90670,2018,Battery Electric,OTHER/UNK,Light,9,90670,33.9328315,-118.0626132
12/31/2023,90712,2020,Battery Electric,OTHER/UNK,Light,18,90712,33.848954,-118.1468692
12/31/2023,90036,2023,Battery Electric,CHEVROLET,Light,13,90036,34.070178,-118.3497584
12/31/2023,90021,2019,Battery Electric,OTHER/UNK,Light,13,90021,34.0290795,-118.2389067
12/31/2023,90230,2013,Battery Electric,OTHER/UNK,Light,14,90230,33.9969705,-118.3947783
12/31/2023,91006,2014,Battery Electric,OTHER/UNK,Light,11,91006,34.1351722,-118.0266625
12/31/2023,90027,2013,Battery Electric,OTHER/UNK,Light,16,90027,34.1251712,-118.2904963
12/31/2023,90292,2014,Battery Electric,OTHER/UNK,Light,13,90292,33.977027,-118.4496027
12/31/2023,91401,2015,Battery Electric,OTHER/UNK,Light,13,91401,34.178044,-118.4318859
12/31/2023,91436,2015,Battery Electric,OTHER/UNK,Light,1,91436,34.1521532,-118.4905353
12/31/2023,90716,2016,Battery Electric,OTHER/UNK,Light,1,90716,33.8304734,-118.0729587
12/31/2023,91203,2015,Battery Electric,OTHER/UNK,Light,2,91203,34.1529081,-118.2635168
12/31/2023,90277,2024,Battery Electric,OTHER/UNK,Light,25,90277,33.8296245,-118.3871662
12/31/2023,90706,2018,Battery Electric,OTHER/UNK,Light,15,90706,33.8880236,-118.1270875
12/31/2023,91107,2019,Battery Electric,OTHER/UNK,Light,35,91107,34.1592511,-118.0868585
12/31/2023,90032,2019,Battery Electric,OTHER/UNK,Light,27,90032,34.0793131,-118.1783356
12/31/2023,90241,2021,Battery Electric,OTHER/UNK,Light,20,90241,33.9407201,-118.1295825
12/31/2023,91754,2022,Battery Electric,OTHER/UNK,Light,52,91754,34.0509981,-118.1444993
12/31/2023,90095,2017,Battery Electric,OTHER/UNK,Light,11,90095,34.0711826,-118.4434044
12/31/2023,90304,2016,Battery Electric,OTHER/UNK,Light,3,90304,33.9373602,-118.3587951
12/31/2023,91770,2023,Battery Electric,OTHER/UNK,Heavy,2,91770,34.0639147,-118.08359
12/31/2023,91108,2013,Battery Electric,OTHER/UNK,Light,14,91108,34.1223356,-118.1135671
12/31/2023,90047,2018,Battery Electric,OTHER/UNK,Light,9,90047,33.9545377,-118.3090195
12/31/2023,91504,2024,Battery Electric,OTHER/UNK,Light,14,91504,34.2135059,-118.3148031
12/31/2023,91352,2023,Battery Electric,MERCEDES-BENZ,Light,77,91352,34.2318387,-118.3660143
12/31/2023,90064,2023,Battery Electric,MERCEDES-BENZ,Light,30,90064,34.0358208,-118.4265006
12/31/2023,91602,2023,Battery Electric,MERCEDES-BENZ,Light,25,91602,34.1508283,-118.3662569
12/31/2023,90703,2019,Battery Electric,TESLA,Light,119,90703,33.8679584,-118.0687317
12/31/2023,91011,2019,Battery Electric,TESLA,Light,78,91011,34.2175576,-118.2034276
12/31/2023,90650,2020,Battery Electric,TESLA,Light,73,90650,33.907022,-118.0825014
12/31/2023,90603,2021,Battery Electric,TESLA,Light,42,90603,33.9448663,-117.9923377
12/31/2023,90405,2022,Battery Electric,TESLA,Light,196,90405,34.0110566,-118.4722614
12/31/2023,90024,2023,Battery Electric,TESLA,Light,409,90024,34.0656447,-118.4352837
12/31/2023,90402,2021,Battery Electric,TESLA,Light,147,90402,34.0349647,-118.5046657
12/31/2023,91754,2010,Battery Electric,OTHER/UNK,Light,2,91754,34.0509981,-118.1444993
12/31/2023,91406,2013,Battery Electric,OTHER/UNK,Light,10,91406,34.1978905,-118.4899087
12/31/2023,90604,2012,Battery Electric,OTHER/UNK,Light,4,90604,33.9300832,-118.0122315
12/31/2023,91604,2017,Battery Electric,TESLA,Light,18,91604,34.1398679,-118.3942729
12/31/2023,91201,2015,Battery Electric,OTHER/UNK,Light,9,91201,34.1703805,-118.2889622
12/31/2023,90504,2016,Battery Electric,OTHER/UNK,Light,21,90504,33.8669375,-118.3313538
12/31/2023,90603,2018,Battery Electric,OTHER/UNK,Light,6,90603,33.9448663,-117.9923377
12/31/2023,90221,2012,Battery Electric,OTHER/UNK,Light,1,90221,33.8854542,-118.2061709
12/31/2023,90042,2012,Battery Electric,OTHER/UNK,Light,7,90042,34.1147494,-118.1919645
12/31/2023,90006,2012,Battery Electric,OTHER/UNK,Light,1,90006,34.0480942,-118.2940452
12/31/2023,90631,2012,Battery Electric,OTHER/UNK,Light,2,90631,33.9426577,-117.9512598
12/31/2023,90302,2012,Battery Electric,OTHER/UNK,Light,1,90302,33.9747266,-118.3556587
12/31/2023,91008,2012,Battery Electric,OTHER/UNK,Light,1,91008,34.1536308,-117.9685428
12/31/2023,91436,2012,Battery Electric,OTHER/UNK,Light,1,91436,34.1521532,-118.4905353
12/31/2023,91405,2019,Battery Electric,OTHER/UNK,Light,10,91405,34.2015494,-118.4487208
12/31/2023,90502,2020,Battery Electric,OTHER/UNK,Light,14,90502,33.835024,-118.2929072
12/31/2023,91401,2023,Battery Electric,KIA,Light,11,91401,34.178044,-118.4318859
12/31/2023,91103,2020,Battery Electric,OTHER/UNK,Light,14,91103,34.1674269,-118.164447
12/31/2023,90222,2020,Battery Electric,OTHER/UNK,Light,6,90222,33.9120938,-118.2372336
12/31/2023,90710,2019,Battery Electric,OTHER/UNK,Light,8,90710,33.7980659,-118.2992177
12/31/2023,90064,2021,Battery Electric,OTHER/UNK,Light,55,90064,34.0358208,-118.4265006
12/31/2023,90631,2024,Battery Electric,OTHER/UNK,Light,20,90631,33.9426577,-117.9512598
12/31/2023,90248,2024,Battery Electric,OTHER/UNK,Light,6,90248,33.8768717,-118.2836579
12/31/2023,90211,2023,Battery Electric,BMW,Light,11,90211,34.0649562,-118.3829813
12/31/2023,90065,2023,Battery Electric,BMW,Light,22,90065,34.1086636,-118.2281108
12/31/2023,91406,2023,Battery Electric,BMW,Light,16,91406,34.1978905,-118.4899087
12/31/2023,90046,2021,Battery Electric,PORSCHE,Light,15,90046,34.1075914,-118.365712
12/31/2023,90065,2016,Battery Electric,VOLKSWAGEN,Light,12,90065,34.1086636,-118.2281108
12/31/2023,90065,2019,Battery Electric,VOLKSWAGEN,Light,12,90065,34.1086636,-118.2281108
12/31/2023,90038,2019,Battery Electric,OTHER/UNK,Light,8,90038,34.0887831,-118.3266674
12/31/2023,90012,2019,Battery Electric,OTHER/UNK,Light,13,90012,34.0667289,-118.2388213
12/31/2023,90808,2019,Battery Electric,CHEVROLET,Light,11,90808,33.8240614,-118.1123209
12/31/2023,91040,2022,Battery Electric,CHEVROLET,Light,12,91040,34.2586303,-118.3346126
12/31/2023,91776,2020,Battery Electric,OTHER/UNK,Light,8,91776,34.0898428,-118.0951733
12/31/2023,90001,2019,Battery Electric,OTHER/UNK,Light,11,90001,33.9736648,-118.2490388
12/31/2023,91801,2024,Battery Electric,OTHER/UNK,Light,11,91801,34.0909238,-118.127761
12/31/2023,90044,2024,Battery Electric,OTHER/UNK,Light,9,90044,33.9526526,-118.2920125
12/31/2023,90016,2015,Battery Electric,OTHER/UNK,Light,14,90016,34.0287688,-118.3542922
12/31/2023,90031,2016,Battery Electric,OTHER/UNK,Light,12,90031,34.0812331,-118.2108252
12/31/2023,90042,2015,Battery Electric,OTHER/UNK,Light,17,90042,34.1147494,-118.1919645
12/31/2023,90047,2019,Battery Electric,OTHER/UNK,Light,8,90047,33.9545377,-118.3090195
12/31/2023,91731,2020,Battery Electric,OTHER/UNK,Light,12,91731,34.0791547,-118.0404903
12/31/2023,90638,2020,Battery Electric,OTHER/UNK,Light,19,90638,33.9023657,-118.0090907
12/31/2023,90240,2016,Battery Electric,OTHER/UNK,Light,9,90240,33.9563764,-118.1180141
12/31/2023,90303,2017,Battery Electric,OTHER/UNK,Light,3,90303,33.9360043,-118.3311555
12/31/2023,90049,2019,Battery Electric,OTHER/UNK,Light,22,90049,34.0874991,-118.4897746
12/31/2023,90034,2020,Battery Electric,OTHER/UNK,Light,31,90034,34.0306239,-118.3993545
12/31/2023,91604,2023,Battery Electric,VOLKSWAGEN,Light,19,91604,34.1398679,-118.3942729
12/31/2023,91006,2023,Battery Electric,VOLKSWAGEN,Light,18,91006,34.1351722,-118.0266625
12/31/2023,91770,2023,Battery Electric,VOLKSWAGEN,Light,31,91770,34.0639147,-118.08359
12/31/2023,91204,2023,Battery Electric,VOLKSWAGEN,Light,12,91204,34.135557,-118.26094
12/31/2023,90023,2019,Battery Electric,OTHER/UNK,Heavy,2,90023,34.022638,-118.1998873
12/31/2023,90012,2021,Battery Electric,OTHER/UNK,Heavy,10,90012,34.0667289,-118.2388213
12/31/2023,90262,2021,Battery Electric,OTHER/UNK,Heavy,3,90262,33.9238313,-118.2013519
12/31/2023,91744,2014,Battery Electric,OTHER/UNK,Light,5,91744,34.0291216,-117.9373459
12/31/2023,90036,2023,Battery Electric,FORD,Light,11,90036,34.070178,-118.3497584
12/31/2023,91207,2021,Battery Electric,OTHER/UNK,Light,14,91207,34.1687058,-118.2447599
12/31/2023,90077,2023,Battery Electric,MERCEDES-BENZ,Light,50,90077,34.1054039,-118.4559539
12/31/2023,91803,2019,Battery Electric,TESLA,Light,26,91803,34.0748784,-118.1462429
12/31/2023,90041,2019,Battery Electric,TESLA,Light,34,90041,34.137546,-118.2074407
12/31/2023,90302,2020,Battery Electric,TESLA,Light,14,90302,33.9747266,-118.3556587
12/31/2023,91602,2021,Battery Electric,TESLA,Light,97,91602,34.1508283,-118.3662569
12/31/2023,91706,2022,Battery Electric,TESLA,Light,171,91706,34.096216,-117.9686189
12/31/2023,91006,2023,Battery Electric,TESLA,Light,609,91006,34.1351722,-118.0266625
12/31/2023,90079,2022,Battery Electric,OTHER/UNK,Light,1,90079,34.040587,-118.2554035
12/31/2023,90067,<2010,Battery Electric,OTHER/UNK,Light,1,90067,34.0564373,-118.4136903
12/31/2023,90069,2013,Battery Electric,OTHER/UNK,Light,4,90069,34.0939535,-118.3815305
12/31/2023,90056,2012,Battery Electric,OTHER/UNK,Light,1,90056,33.9935808,-118.3688386
12/31/2023,90212,2012,Battery Electric,OTHER/UNK,Light,3,90212,34.0621605,-118.4018817
12/31/2023,90003,2012,Battery Electric,OTHER/UNK,Light,3,90003,33.9640773,-118.2736836
12/31/2023,90278,2017,Battery Electric,TESLA,Light,39,90278,33.8736054,-118.3702644
12/31/2023,90403,2016,Battery Electric,TESLA,Light,19,90403,34.0302285,-118.4914025
12/31/2023,90013,2015,Battery Electric,OTHER/UNK,Light,1,90013,34.0443117,-118.2400266
12/31/2023,91436,2023,Battery Electric,TESLA,Light,389,91436,34.1521532,-118.4905353
12/31/2023,91744,2017,Battery Electric,OTHER/UNK,Light,16,91744,34.0291216,-117.9373459
12/31/2023,90250,2020,Battery Electric,TESLA,Light,69,90250,33.9138121,-118.3499512
12/31/2023,90020,2021,Battery Electric,TESLA,Light,70,90020,34.0663822,-118.3098315
12/31/2023,90068,2022,Battery Electric,TESLA,Light,232,90068,34.1279717,-118.3290444
12/31/2023,91203,2022,Battery Electric,TESLA,Light,83,91203,34.1529081,-118.2635168
12/31/2023,90504,2011,Battery Electric,OTHER/UNK,Light,1,90504,33.8669375,-118.3313538
12/31/2023,90025,2022,Battery Electric,HYUNDAI,Light,14,90025,34.0455351,-118.4458117
12/31/2023,90066,2023,Battery Electric,GENESIS,Light,12,90066,34.0016696,-118.4310061
12/31/2023,90005,2020,Battery Electric,OTHER/UNK,Light,8,90005,34.0593736,-118.3089617
12/31/2023,90064,2023,Battery Electric,BMW,Light,25,90064,34.0358208,-118.4265006
12/31/2023,90022,2024,Battery Electric,OTHER/UNK,Light,4,90022,34.024529,-118.1560593
12/31/2023,90278,2021,Battery Electric,VOLKSWAGEN,Light,12,90278,33.8736054,-118.3702644
12/31/2023,90066,2021,Battery Electric,VOLKSWAGEN,Light,20,90066,34.0016696,-118.4310061
12/31/2023,90660,2016,Battery Electric,OTHER/UNK,Light,10,90660,33.9887026,-118.0910637
12/31/2023,90046,2023,Battery Electric,VOLVO,Light,11,90046,34.1075914,-118.365712
12/31/2023,91775,2013,Battery Electric,OTHER/UNK,Light,6,91775,34.1145148,-118.0894876
12/31/2023,90605,2023,Battery Electric,VOLKSWAGEN,Light,11,90605,33.9520628,-118.0208881
12/31/2023,90403,2023,Battery Electric,VOLKSWAGEN,Light,13,90403,34.0302285,-118.4914025
12/31/2023,91606,2023,Battery Electric,FORD,Light,15,91606,34.1865232,-118.3886066
12/31/2023,90025,2023,Battery Electric,FORD,Light,11,90025,34.0455351,-118.4458117
12/31/2023,91205,2023,Battery Electric,MERCEDES-BENZ,Light,84,91205,34.1367762,-118.2433999
12/31/2023,90065,2021,Battery Electric,OTHER/UNK,Heavy,1,90065,34.1086636,-118.2281108
12/31/2023,90045,2022,Battery Electric,OTHER/UNK,Heavy,2,90045,33.9530094,-118.4002981
12/31/2023,90006,2024,Battery Electric,OTHER/UNK,Light,4,90006,34.0480942,-118.2940452
12/31/2023,90032,2018,Battery Electric,TESLA,Light,29,90032,34.0793131,-118.1783356
12/31/2023,90272,2019,Battery Electric,TESLA,Light,93,90272,34.0793554,-118.5444933
12/31/2023,91207,2019,Battery Electric,TESLA,Light,12,91207,34.1687058,-118.2447599
12/31/2023,91001,2020,Battery Electric,TESLA,Light,74,91001,34.1951937,-118.138598
12/31/2023,91605,2020,Battery Electric,TESLA,Light,37,91605,34.2069664,-118.4006571
12/31/2023,90260,2020,Battery Electric,TESLA,Light,17,90260,33.8876659,-118.3495258
12/31/2023,90056,2020,Battery Electric,TESLA,Light,14,90056,33.9935808,-118.3688386
12/31/2023,91016,2021,Battery Electric,TESLA,Light,114,91016,34.1524939,-118.0006547
12/31/2023,90019,2021,Battery Electric,TESLA,Light,195,90019,34.0486264,-118.3388842
12/31/2023,91602,2022,Battery Electric,TESLA,Light,135,91602,34.1508283,-118.3662569
12/31/2023,91401,2022,Battery Electric,TESLA,Light,194,91401,34.178044,-118.4318859
12/31/2023,91042,2023,Battery Electric,TESLA,Light,214,91042,34.306863,-118.2570043
12/31/2023,91106,2023,Battery Electric,TESLA,Light,214,91106,34.1385709,-118.1282505
12/31/2023,90270,2023,Battery Electric,TESLA,Light,26,90270,33.9885572,-118.187688
12/31/2023,90605,2021,Battery Electric,TESLA,Light,40,90605,33.9520628,-118.0208881
12/31/2023,90044,2020,Battery Electric,TESLA,Light,13,90044,33.9526526,-118.2920125
12/31/2023,90058,2020,Battery Electric,OTHER/UNK,Light,3,90058,34.0026125,-118.2144985
12/31/2023,91403,<2010,Battery Electric,OTHER/UNK,Light,1,91403,34.1472054,-118.4630822
12/31/2023,91214,<2010,Battery Electric,OTHER/UNK,Light,1,91214,34.2375495,-118.2478097
12/31/2023,90049,2013,Battery Electric,TESLA,Light,33,90049,34.0874991,-118.4897746
12/31/2023,91602,2013,Battery Electric,OTHER/UNK,Light,8,91602,34.1508283,-118.3662569
12/31/2023,90044,2012,Battery Electric,OTHER/UNK,Light,3,90044,33.9526526,-118.2920125
12/31/2023,91106,2015,Battery Electric,TESLA,Light,13,91106,34.1385709,-118.1282505
12/31/2023,90046,2015,Battery Electric,TESLA,Light,18,90046,34.1075914,-118.365712
12/31/2023,90604,2015,Battery Electric,OTHER/UNK,Light,4,90604,33.9300832,-118.0122315
12/31/2023,91780,2022,Battery Electric,TESLA,Light,274,91780,34.1015089,-118.0558587
12/31/2023,91436,2022,Battery Electric,TESLA,Light,306,91436,34.1521532,-118.4905353
12/31/2023,90038,2014,Battery Electric,OTHER/UNK,Light,6,90038,34.0887831,-118.3266674
12/31/2023,90401,2014,Battery Electric,OTHER/UNK,Light,4,90401,34.0160989,-118.4924539
12/31/2023,90755,2014,Battery Electric,OTHER/UNK,Light,2,90755,33.8027151,-118.1674577
12/31/2023,91405,2014,Battery Electric,OTHER/UNK,Light,12,91405,34.2015494,-118.4487208
12/31/2023,90025,2020,Battery Electric,TESLA,Light,117,90025,34.0455351,-118.4458117
12/31/2023,90293,2020,Battery Electric,TESLA,Light,36,90293,33.9464576,-118.441095
12/31/2023,90304,2020,Battery Electric,OTHER/UNK,Light,11,90304,33.9373602,-118.3587951
12/31/2023,91203,2023,Battery Electric,TESLA,Light,159,91203,34.1529081,-118.2635168
12/31/2023,90201,2015,Battery Electric,OTHER/UNK,Light,3,90201,33.9711193,-118.1709231
12/31/2023,91030,2023,Battery Electric,HYUNDAI,Light,15,91030,34.1103024,-118.1574383
12/31/2023,90039,2022,Battery Electric,HYUNDAI,Light,11,90039,34.1124562,-118.261548
12/31/2023,90266,2023,Battery Electric,AUDI,Light,16,90266,33.8916143,-118.4033236
12/31/2023,90024,2024,Battery Electric,AUDI,Light,13,90024,34.0656447,-118.4352837
12/31/2023,91604,2023,Battery Electric,BMW,Light,33,91604,34.1398679,-118.3942729
12/31/2023,90017,2024,Battery Electric,OTHER/UNK,Light,7,90017,34.0530983,-118.2645052
12/31/2023,90405,2014,Battery Electric,OTHER/UNK,Light,1,90405,34.0110566,-118.4722614
12/31/2023,91770,2023,Battery Electric,BMW,Light,12,91770,34.0639147,-118.08359
12/31/2023,91204,2023,Battery Electric,BMW,Light,12,91204,34.135557,-118.26094
12/31/2023,90405,2021,Battery Electric,VOLKSWAGEN,Light,15,90405,34.0110566,-118.4722614
12/31/2023,90049,2015,Battery Electric,OTHER/UNK,Light,4,90049,34.0874991,-118.4897746
12/31/2023,90401,2019,Battery Electric,OTHER/UNK,Heavy,1,90401,34.0160989,-118.4924539
12/31/2023,90270,2014,Battery Electric,OTHER/UNK,Light,1,90270,33.9885572,-118.187688
12/31/2023,90302,2015,Battery Electric,OTHER/UNK,Light,2,90302,33.9747266,-118.3556587
12/31/2023,91746,2018,Battery Electric,OTHER/UNK,Light,3,91746,34.0439099,-117.987809
12/31/2023,90232,2018,Battery Electric,OTHER/UNK,Heavy,1,90232,34.0186473,-118.3915775
12/31/2023,90712,2016,Battery Electric,OTHER/UNK,Light,16,90712,33.848954,-118.1468692
12/31/2023,90505,2023,Battery Electric,MERCEDES-BENZ,Light,31,90505,33.8090206,-118.3477571
12/31/2023,91205,2020,Battery Electric,TESLA,Light,17,91205,34.1367762,-118.2433999
12/31/2023,90242,2020,Battery Electric,TESLA,Light,22,90242,33.9220933,-118.1416696
12/31/2023,91010,2021,Battery Electric,TESLA,Light,49,91010,34.1411345,-117.9591773
12/31/2023,91107,2021,Battery Electric,TESLA,Light,185,91107,34.1592511,-118.0868585
12/31/2023,90710,2021,Battery Electric,TESLA,Light,51,90710,33.7980659,-118.2992177
12/31/2023,90018,2019,Battery Electric,TESLA,Light,21,90018,34.028632,-118.3173467
12/31/2023,90221,2020,Battery Electric,TESLA,Light,12,90221,33.8854542,-118.2061709
12/31/2023,90270,2019,Battery Electric,OTHER/UNK,Light,2,90270,33.9885572,-118.187688
12/31/2023,90807,2010,Battery Electric,OTHER/UNK,Light,1,90807,33.8309693,-118.1811384
12/31/2023,91745,2016,Battery Electric,TESLA,Light,15,91745,33.9992497,-117.9722519
12/31/2023,90403,2017,Battery Electric,TESLA,Light,11,90403,34.0302285,-118.4914025
12/31/2023,91746,2014,Battery Electric,OTHER/UNK,Light,4,91746,34.0439099,-117.987809
12/31/2023,90405,2023,Battery Electric,RIVIAN,Light,23,90405,34.0110566,-118.4722614
12/31/2023,90026,2012,Battery Electric,OTHER/UNK,Light,3,90026,34.0788503,-118.2637062
12/31/2023,90703,2011,Battery Electric,OTHER/UNK,Light,5,90703,33.8679584,-118.0687317
12/31/2023,90745,2011,Battery Electric,OTHER/UNK,Light,2,90745,33.8211807,-118.2646029
12/31/2023,91011,2011,Battery Electric,OTHER/UNK,Light,1,91011,34.2175576,-118.2034276
12/31/2023,90089,2012,Battery Electric,OTHER/UNK,Light,4,90089,34.0215432,-118.2855741
12/31/2023,90266,2023,Battery Electric,HYUNDAI,Light,17,90266,33.8916143,-118.4033236
12/31/2023,90066,2022,Battery Electric,KIA,Light,11,90066,34.0016696,-118.4310061
12/31/2023,91604,2022,Battery Electric,MERCEDES-BENZ,Light,12,91604,34.1398679,-118.3942729
12/31/2023,90036,2022,Battery Electric,AUDI,Light,13,90036,34.070178,-118.3497584
12/31/2023,90048,2021,Battery Electric,AUDI,Light,13,90048,34.0728769,-118.3726545
12/31/2023,90046,2019,Battery Electric,AUDI,Light,12,90046,34.1075914,-118.365712
12/31/2023,90027,2023,Battery Electric,BMW,Light,20,90027,34.1251712,-118.2904963
12/31/2023,90077,2023,Battery Electric,BMW,Light,15,90077,34.1054039,-118.4559539
12/31/2023,90210,2023,Battery Electric,PORSCHE,Light,22,90210,34.1025082,-118.4150723
12/31/2023,91104,2021,Battery Electric,VOLKSWAGEN,Light,21,91104,34.1676428,-118.1234329
12/31/2023,90808,2021,Battery Electric,VOLKSWAGEN,Light,17,90808,33.8240614,-118.1123209
12/31/2023,91107,2022,Battery Electric,VOLKSWAGEN,Light,14,91107,34.1592511,-118.0868585
12/31/2023,91732,2012,Battery Electric,OTHER/UNK,Light,3,91732,34.0724071,-118.0145239
12/31/2023,90301,2019,Battery Electric,CHEVROLET,Light,26,90301,33.9564643,-118.3586812
12/31/2023,91406,2023,Battery Electric,VOLKSWAGEN,Light,24,91406,34.1978905,-118.4899087
12/31/2023,90745,2022,Battery Electric,OTHER/UNK,Heavy,2,90745,33.8211807,-118.2646029
12/31/2023,90024,2015,Battery Electric,OTHER/UNK,Light,1,90024,34.0656447,-118.4352837
12/31/2023,91505,2021,Battery Electric,FORD,Light,13,91505,34.1758872,-118.3469255
12/31/2023,90266,2022,Battery Electric,FORD,Light,20,90266,33.8916143,-118.4033236
12/31/2023,91011,2023,Battery Electric,MERCEDES-BENZ,Light,31,91011,34.2175576,-118.2034276
12/31/2023,90670,2022,Battery Electric,OTHER/UNK,Heavy,3,90670,33.9328315,-118.0626132
12/31/2023,90077,2019,Battery Electric,TESLA,Light,18,90077,34.1054039,-118.4559539
12/31/2023,90401,2018,Battery Electric,TESLA,Light,23,90401,34.0160989,-118.4924539
